Sentence Number,Word,Label
60,The,O
60,squirrel,B-ANIMAL
60,knew,O
60,it,O
60,would,O
60,return,O
60,one,O
60,day,O
60,for,O
60,another,O
60,grand,O
60,adventure,O
61,One,O
61,evening,O
61,a,O
61,butterfly,B-ANIMAL
61,found,O
61,itself,O
61,in,O
61,an,O
61,enchanted,O
61,garden,O
61,It,O
61,had,O
61,to,O
61,solve,O
61,a,O
61,puzzle,O
61,to,O
61,continue,O
61,its,O
61,journey,O
61,Having,O
61,learned,O
61,an,O
61,important,O
61,lesson,O
61,the,O
61,butterfly,B-ANIMAL
61,shared,O
61,its,O
61,story,O
61,with,O
61,others,O
62,Deep,O
62,in,O
62,the,O
62,jungle,O
62,a,O
62,elephant,B-ANIMAL
62,heard,O
62,a,O
62,strange,O
62,sound,O
62,It,O
62,met,O
62,a,O
62,wise,O
62,old,O
62,elephant,B-ANIMAL
62,who,O
62,shared,O
62,a,O
62,mysterious,O
62,riddle,O
62,Having,O
62,learned,O
62,an,O
62,important,O
62,lesson,O
62,the,O
62,elephant,B-ANIMAL
62,shared,O
62,its,O
62,story,O
62,with,O
62,others,O
63,Under,O
63,the,O
63,bright,O
63,moon,O
63,a,O
63,cat,B-ANIMAL
63,felt,O
63,a,O
63,strange,O
63,pull,O
63,towards,O
63,the,O
63,river,O
63,The,O
63,cat,B-ANIMAL
63,discovered,O
63,an,O
63,ancient,O
63,book,O
63,filled,O
63,with,O
63,forgotten,O
63,wisdom,O
63,The,O
63,enchanted,O
63,land,O
63,bid,O
63,the,O
63,cat,B-ANIMAL
63,farewell,O
63,as,O
63,it,O
63,continued,O
63,its,O
63,journey,O
64,Under,O
64,the,O
64,bright,O
64,moon,O
64,a,O
64,horse,B-ANIMAL
64,felt,O
64,a,O
64,strange,O
64,pull,O
64,towards,O
64,the,O
64,river,O
64,A,O
64,mischievous,O
64,creature,O
64,tried,O
64,to,O
64,trick,O
64,the,O
64,horse,B-ANIMAL
64,out,O
64,of,O
64,its,O
64,findings,O
64,The,O
64,journey,O
64,changed,O
64,the,O
64,horse,B-ANIMAL
64,forever,O
64,filling,O
64,its,O
64,heart,O
64,with,O
64,joy,O
65,Under,O
65,the,O
65,bright,O
65,moon,O
65,a,O
65,sheep,B-ANIMAL
65,felt,O
65,a,O
65,strange,O
65,pull,O
65,towards,O
65,the,O
65,river,O
65,A,O
65,magical,O
65,pond,O
65,reflected,O
65,the,O
65,sheep's,O
65,deepest,O
65,dreams,O
65,As,O
65,the,O
65,sun,O
65,set,O
65,the,O
65,sheep,B-ANIMAL
65,smiled,O
65,knowing,O
65,its,O
65,adventure,O
65,was,O
65,only,O
65,the,O
65,beginning,O
66,Once,O
66,upon,O
66,a,O
66,time,O
66,a,O
66,chicken,B-ANIMAL
66,wandered,O
66,into,O
66,a,O
66,mysterious,O
66,forest,O
66,It,O
66,met,O
66,a,O
66,wise,O
66,old,O
66,chicken,B-ANIMAL
66,who,O
66,shared,O
66,a,O
66,mysterious,O
66,riddle,O
66,The,O
66,chicken,B-ANIMAL
66,knew,O
66,it,O
66,would,O
66,return,O
66,one,O
66,day,O
66,for,O
66,another,O
66,grand,O
66,adventure,O
67,Once,O
67,upon,O
67,a,O
67,time,O
67,a,O
67,horse,B-ANIMAL
67,wandered,O
67,into,O
67,a,O
67,mysterious,O
67,forest,O
67,It,O
67,had,O
67,to,O
67,solve,O
67,a,O
67,puzzle,O
67,to,O
67,continue,O
67,its,O
67,journey,O
67,With,O
67,the,O
67,mystery,O
67,solved,O
67,the,O
67,horse,B-ANIMAL
67,could,O
67,finally,O
67,rest,O
68,One,O
68,evening,O
68,a,O
68,squirrel,B-ANIMAL
68,found,O
68,itself,O
68,in,O
68,an,O
68,enchanted,O
68,garden,O
68,It,O
68,met,O
68,a,O
68,wise,O
68,old,O
68,squirrel,B-ANIMAL
68,who,O
68,shared,O
68,a,O
68,mysterious,O
68,riddle,O
68,As,O
68,the,O
68,sun,O
68,set,O
68,the,O
68,squirrel,B-ANIMAL
68,smiled,O
68,knowing,O
68,its,O
68,adventure,O
68,was,O
68,only,O
68,the,O
68,beginning,O
69,In,O
69,a,O
69,quiet,O
69,village,O
69,a,O
69,chicken,B-ANIMAL
69,discovered,O
69,an,O
69,ancient,O
69,secret,O
69,It,O
69,met,O
69,a,O
69,wise,O
69,old,O
69,chicken,B-ANIMAL
69,who,O
69,shared,O
69,a,O
69,mysterious,O
69,riddle,O
69,The,O
69,chicken,B-ANIMAL
69,knew,O
69,it,O
69,would,O
69,return,O
69,one,O
69,day,O
69,for,O
69,another,O
69,grand,O
69,adventure,O
70,A,O
70,sheep,B-ANIMAL
70,in,O
70,the,O
70,desert,O
70,uncovered,O
70,a,O
70,long-lost,O
70,relic,O
70,The,O
70,path,O
70,was,O
70,blocked,O
70,by,O
70,a,O
70,giant,O
70,boulder,O
70,but,O
70,a,O
70,kind,O
70,sheep,B-ANIMAL
70,helped,O
70,move,O
70,it,O
70,Having,O
70,learned,O
70,an,O
70,important,O
70,lesson,O
70,the,O
70,sheep,B-ANIMAL
70,shared,O
70,its,O
70,story,O
70,with,O
70,others,O
71,Once,O
71,upon,O
71,a,O
71,time,O
71,a,O
71,cat,B-ANIMAL
71,wandered,O
71,into,O
71,a,O
71,mysterious,O
71,forest,O
71,The,O
71,cat,B-ANIMAL
71,discovered,O
71,an,O
71,ancient,O
71,book,O
71,filled,O
71,with,O
71,forgotten,O
71,wisdom,O
71,A,O
71,newfound,O
71,friendship,O
71,made,O
71,the,O
71,adventure,O
71,truly,O
71,special,O
72,A,O
72,cow,B-ANIMAL
72,in,O
72,the,O
72,desert,O
72,uncovered,O
72,a,O
72,long-lost,O
72,relic,O
72,A,O
72,mischievous,O
72,creature,O
72,tried,O
72,to,O
72,trick,O
72,the,O
72,cow,B-ANIMAL
72,out,O
72,of,O
72,its,O
72,findings,O
72,It,O
72,returned,O
72,home,O
72,wiser,O
72,and,O
72,braver,O
72,than,O
72,before,O
73,A,O
73,sheep,B-ANIMAL
73,in,O
73,the,O
73,meadow,O
73,noticed,O
73,something,O
73,glowing,O
73,in,O
73,the,O
73,distance,O
73,The,O
73,sheep,B-ANIMAL
73,found,O
73,a,O
73,map,O
73,leading,O
73,to,O
73,a,O
73,legendary,O
73,treasure,O
73,The,O
73,enchanted,O
73,land,O
73,bid,O
73,the,O
73,sheep,B-ANIMAL
73,farewell,O
73,as,O
73,it,O
73,continued,O
73,its,O
73,journey,O
74,Once,O
74,upon,O
74,a,O
74,time,O
74,a,O
74,chicken,B-ANIMAL
74,wandered,O
74,into,O
74,a,O
74,mysterious,O
74,forest,O
74,It,O
74,met,O
74,a,O
74,wise,O
74,old,O
74,chicken,B-ANIMAL
74,who,O
74,shared,O
74,a,O
74,mysterious,O
74,riddle,O
74,Having,O
74,learned,O
74,an,O
74,important,O
74,lesson,O
74,the,O
74,chicken,B-ANIMAL
74,shared,O
74,its,O
74,story,O
74,with,O
74,others,O
75,A,O
75,lonely,O
75,cow,B-ANIMAL
75,roamed,O
75,the,O
75,vast,O
75,plains,O
75,in,O
75,search,O
75,of,O
75,something,O
75,special,O
75,It,O
75,had,O
75,to,O
75,solve,O
75,a,O
75,puzzle,O
75,to,O
75,continue,O
75,its,O
75,journey,O
75,At,O
75,last,O
75,the,O
75,cow,B-ANIMAL
75,found,O
75,what,O
75,it,O
75,had,O
75,been,O
75,searching,O
75,for,O
75,all,O
75,along,O
76,Once,O
76,upon,O
76,a,O
76,time,O
76,a,O
76,dog,B-ANIMAL
76,wandered,O
76,into,O
76,a,O
76,mysterious,O
76,forest,O
76,A,O
76,magical,O
76,pond,O
76,reflected,O
76,the,O
76,dog's,O
76,deepest,O
76,dreams,O
76,It,O
76,returned,O
76,home,O
76,wiser,O
76,and,O
76,braver,O
76,than,O
76,before,O
77,A,O
77,elephant,B-ANIMAL
77,in,O
77,the,O
77,desert,O
77,uncovered,O
77,a,O
77,long-lost,O
77,relic,O
77,A,O
77,mischievous,O
77,creature,O
77,tried,O
77,to,O
77,trick,O
77,the,O
77,elephant,B-ANIMAL
77,out,O
77,of,O
77,its,O
77,findings,O
77,It,O
77,returned,O
77,home,O
77,wiser,O
77,and,O
77,braver,O
77,than,O
77,before,O
78,Long,O
78,ago,O
78,a,O
78,cow,B-ANIMAL
78,set,O
78,off,O
78,on,O
78,a,O
78,grand,O
78,adventure,O
78,A,O
78,magical,O
78,pond,O
78,reflected,O
78,the,O
78,cow's,O
78,deepest,O
78,dreams,O
78,As,O
78,the,O
78,sun,O
78,set,O
78,the,O
78,cow,B-ANIMAL
78,smiled,O
78,knowing,O
78,its,O
78,adventure,O
78,was,O
78,only,O
78,the,O
78,beginning,O
79,A,O
79,cow,B-ANIMAL
79,in,O
79,the,O
79,desert,O
79,uncovered,O
79,a,O
79,long-lost,O
79,relic,O
79,A,O
79,mischievous,O
79,creature,O
79,tried,O
79,to,O
79,trick,O
79,the,O
79,cow,B-ANIMAL
79,out,O
79,of,O
79,its,O
79,findings,O
79,As,O
79,the,O
79,sun,O
79,set,O
79,the,O
79,cow,B-ANIMAL
79,smiled,O
79,knowing,O
79,its,O
79,adventure,O
79,was,O
79,only,O
79,the,O
79,beginning,O
80,A,O
80,curious,O
80,sheep,B-ANIMAL
80,stumbled,O
80,upon,O
80,a,O
80,hidden,O
80,cave,O
80,A,O
80,sudden,O
80,storm,O
80,forced,O
80,it,O
80,to,O
80,seek,O
80,shelter,O
80,in,O
80,a,O
80,hidden,O
80,cavern,O
80,As,O
80,the,O
80,sun,O
80,set,O
80,the,O
80,sheep,B-ANIMAL
80,smiled,O
80,knowing,O
80,its,O
80,adventure,O
80,was,O
80,only,O
80,the,O
80,beginning,O
81,Once,O
81,upon,O
81,a,O
81,time,O
81,a,O
81,cat,B-ANIMAL
81,wandered,O
81,into,O
81,a,O
81,mysterious,O
81,forest,O
81,The,O
81,cat,B-ANIMAL
81,discovered,O
81,an,O
81,ancient,O
81,book,O
81,filled,O
81,with,O
81,forgotten,O
81,wisdom,O
81,As,O
81,the,O
81,sun,O
81,set,O
81,the,O
81,cat,B-ANIMAL
81,smiled,O
81,knowing,O
81,its,O
81,adventure,O
81,was,O
81,only,O
81,the,O
81,beginning,O
82,A,O
82,curious,O
82,squirrel,B-ANIMAL
82,stumbled,O
82,upon,O
82,a,O
82,hidden,O
82,cave,O
82,It,O
82,had,O
82,to,O
82,solve,O
82,a,O
82,puzzle,O
82,to,O
82,continue,O
82,its,O
82,journey,O
82,The,O
82,squirrel,B-ANIMAL
82,knew,O
82,it,O
82,would,O
82,return,O
82,one,O
82,day,O
82,for,O
82,another,O
82,grand,O
82,adventure,O
83,Deep,O
83,in,O
83,the,O
83,jungle,O
83,a,O
83,sheep,B-ANIMAL
83,heard,O
83,a,O
83,strange,O
83,sound,O
83,It,O
83,had,O
83,to,O
83,solve,O
83,a,O
83,puzzle,O
83,to,O
83,continue,O
83,its,O
83,journey,O
83,The,O
83,journey,O
83,changed,O
83,the,O
83,sheep,B-ANIMAL
83,forever,O
83,filling,O
83,its,O
83,heart,O
83,with,O
83,joy,O
84,Under,O
84,the,O
84,bright,O
84,moon,O
84,a,O
84,dog,B-ANIMAL
84,felt,O
84,a,O
84,strange,O
84,pull,O
84,towards,O
84,the,O
84,river,O
84,It,O
84,had,O
84,to,O
84,solve,O
84,a,O
84,puzzle,O
84,to,O
84,continue,O
84,its,O
84,journey,O
84,A,O
84,newfound,O
84,friendship,O
84,made,O
84,the,O
84,adventure,O
84,truly,O
84,special,O
85,Under,O
85,the,O
85,bright,O
85,moon,O
85,a,O
85,butterfly,B-ANIMAL
85,felt,O
85,a,O
85,strange,O
85,pull,O
85,towards,O
85,the,O
85,river,O
85,An,O
85,unexpected,O
85,friend,O
85,a,O
85,talking,O
85,bird,O
85,guided,O
85,the,O
85,butterfly,B-ANIMAL
85,along,O
85,the,O
85,way,O
85,A,O
85,newfound,O
85,friendship,O
85,made,O
85,the,O
85,adventure,O
85,truly,O
85,special,O
86,A,O
86,curious,O
86,spider,B-ANIMAL
86,stumbled,O
86,upon,O
86,a,O
86,hidden,O
86,cave,O
86,A,O
86,sudden,O
86,storm,O
86,forced,O
86,it,O
86,to,O
86,seek,O
86,shelter,O
86,in,O
86,a,O
86,hidden,O
86,cavern,O
86,It,O
86,returned,O
86,home,O
86,wiser,O
86,and,O
86,braver,O
86,than,O
86,before,O
87,A,O
87,cow,B-ANIMAL
87,in,O
87,the,O
87,desert,O
87,uncovered,O
87,a,O
87,long-lost,O
87,relic,O
87,The,O
87,cow,B-ANIMAL
87,found,O
87,a,O
87,map,O
87,leading,O
87,to,O
87,a,O
87,legendary,O
87,treasure,O
87,The,O
87,cow,B-ANIMAL
87,knew,O
87,it,O
87,would,O
87,return,O
87,one,O
87,day,O
87,for,O
87,another,O
87,grand,O
87,adventure,O
88,A,O
88,spider,B-ANIMAL
88,in,O
88,the,O
88,desert,O
88,uncovered,O
88,a,O
88,long-lost,O
88,relic,O
88,The,O
88,path,O
88,was,O
88,blocked,O
88,by,O
88,a,O
88,giant,O
88,boulder,O
88,but,O
88,a,O
88,kind,O
88,spider,B-ANIMAL
88,helped,O
88,move,O
88,it,O
88,Having,O
88,learned,O
88,an,O
88,important,O
88,lesson,O
88,the,O
88,spider,B-ANIMAL
88,shared,O
88,its,O
88,story,O
88,with,O
88,others,O
89,Long,O
89,ago,O
89,a,O
89,cow,B-ANIMAL
89,set,O
89,off,O
89,on,O
89,a,O
89,grand,O
89,adventure,O
89,The,O
89,path,O
89,was,O
89,blocked,O
89,by,O
89,a,O
89,giant,O
89,boulder,O
89,but,O
89,a,O
89,kind,O
89,cow,B-ANIMAL
89,helped,O
89,move,O
89,it,O
89,Having,O
89,learned,O
89,an,O
89,important,O
89,lesson,O
89,the,O
89,cow,B-ANIMAL
89,shared,O
89,its,O
89,story,O
89,with,O
89,others,O
90,Deep,O
90,in,O
90,the,O
90,jungle,O
90,a,O
90,cow,B-ANIMAL
90,heard,O
90,a,O
90,strange,O
90,sound,O
90,An,O
90,unexpected,O
90,friend,O
90,a,O
90,talking,O
90,bird,O
90,guided,O
90,the,O
90,cow,B-ANIMAL
90,along,O
90,the,O
90,way,O
90,The,O
90,enchanted,O
90,land,O
90,bid,O
90,the,O
90,cow,B-ANIMAL
90,farewell,O
90,as,O
90,it,O
90,continued,O
90,its,O
90,journey,O
91,Long,O
91,ago,O
91,a,O
91,dog,B-ANIMAL
91,set,O
91,off,O
91,on,O
91,a,O
91,grand,O
91,adventure,O
91,A,O
91,mischievous,O
91,creature,O
91,tried,O
91,to,O
91,trick,O
91,the,O
91,dog,B-ANIMAL
91,out,O
91,of,O
91,its,O
91,findings,O
91,The,O
91,dog,B-ANIMAL
91,realized,O
91,that,O
91,the,O
91,real,O
91,treasure,O
91,was,O
91,the,O
91,memories,O
91,made,O
92,A,O
92,lonely,O
92,butterfly,B-ANIMAL
92,roamed,O
92,the,O
92,vast,O
92,plains,O
92,in,O
92,search,O
92,of,O
92,something,O
92,special,O
92,The,O
92,butterfly,B-ANIMAL
92,found,O
92,a,O
92,map,O
92,leading,O
92,to,O
92,a,O
92,legendary,O
92,treasure,O
92,As,O
92,the,O
92,sun,O
92,set,O
92,the,O
92,butterfly,B-ANIMAL
92,smiled,O
92,knowing,O
92,its,O
92,adventure,O
92,was,O
92,only,O
92,the,O
92,beginning,O
93,A,O
93,squirrel,B-ANIMAL
93,in,O
93,the,O
93,desert,O
93,uncovered,O
93,a,O
93,long-lost,O
93,relic,O
93,An,O
93,unexpected,O
93,friend,O
93,a,O
93,talking,O
93,bird,O
93,guided,O
93,the,O
93,squirrel,B-ANIMAL
93,along,O
93,the,O
93,way,O
93,The,O
93,squirrel,B-ANIMAL
93,realized,O
93,that,O
93,the,O
93,real,O
93,treasure,O
93,was,O
93,the,O
93,memories,O
93,made,O
94,Once,O
94,upon,O
94,a,O
94,time,O
94,a,O
94,cow,B-ANIMAL
94,wandered,O
94,into,O
94,a,O
94,mysterious,O
94,forest,O
94,The,O
94,cow,B-ANIMAL
94,found,O
94,a,O
94,map,O
94,leading,O
94,to,O
94,a,O
94,legendary,O
94,treasure,O
94,With,O
94,the,O
94,mystery,O
94,solved,O
94,the,O
94,cow,B-ANIMAL
94,could,O
94,finally,O
94,rest,O
95,Once,O
95,upon,O
95,a,O
95,time,O
95,a,O
95,cow,B-ANIMAL
95,wandered,O
95,into,O
95,a,O
95,mysterious,O
95,forest,O
95,A,O
95,sudden,O
95,storm,O
95,forced,O
95,it,O
95,to,O
95,seek,O
95,shelter,O
95,in,O
95,a,O
95,hidden,O
95,cavern,O
95,At,O
95,last,O
95,the,O
95,cow,B-ANIMAL
95,found,O
95,what,O
95,it,O
95,had,O
95,been,O
95,searching,O
95,for,O
95,all,O
95,along,O
96,A,O
96,chicken,B-ANIMAL
96,in,O
96,the,O
96,desert,O
96,uncovered,O
96,a,O
96,long-lost,O
96,relic,O
96,It,O
96,had,O
96,to,O
96,solve,O
96,a,O
96,puzzle,O
96,to,O
96,continue,O
96,its,O
96,journey,O
96,The,O
96,enchanted,O
96,land,O
96,bid,O
96,the,O
96,chicken,B-ANIMAL
96,farewell,O
96,as,O
96,it,O
96,continued,O
96,its,O
96,journey,O
97,Under,O
97,the,O
97,bright,O
97,moon,O
97,a,O
97,elephant,B-ANIMAL
97,felt,O
97,a,O
97,strange,O
97,pull,O
97,towards,O
97,the,O
97,river,O
97,A,O
97,sudden,O
97,storm,O
97,forced,O
97,it,O
97,to,O
97,seek,O
97,shelter,O
97,in,O
97,a,O
97,hidden,O
97,cavern,O
97,At,O
97,last,O
97,the,O
97,elephant,B-ANIMAL
97,found,O
97,what,O
97,it,O
97,had,O
97,been,O
97,searching,O
97,for,O
97,all,O
97,along,O
98,Under,O
98,the,O
98,bright,O
98,moon,O
98,a,O
98,cow,B-ANIMAL
98,felt,O
98,a,O
98,strange,O
98,pull,O
98,towards,O
98,the,O
98,river,O
98,A,O
98,magical,O
98,pond,O
98,reflected,O
98,the,O
98,cow's,O
98,deepest,O
98,dreams,O
98,At,O
98,last,O
98,the,O
98,cow,B-ANIMAL
98,found,O
98,what,O
98,it,O
98,had,O
98,been,O
98,searching,O
98,for,O
98,all,O
98,along,O
99,A,O
99,curious,O
99,cow,B-ANIMAL
99,stumbled,O
99,upon,O
99,a,O
99,hidden,O
99,cave,O
99,A,O
99,hidden,O
99,passage,O
99,led,O
99,the,O
99,cow,B-ANIMAL
99,into,O
99,a,O
99,secret,O
99,underground,O
99,world,O
99,At,O
99,last,O
99,the,O
99,cow,B-ANIMAL
99,found,O
99,what,O
99,it,O
99,had,O
99,been,O
99,searching,O
99,for,O
99,all,O
99,along,O
100,A,O
100,squirrel,B-ANIMAL
100,in,O
100,the,O
100,desert,O
100,uncovered,O
100,a,O
100,long-lost,O
100,relic,O
100,The,O
100,squirrel,B-ANIMAL
100,found,O
100,a,O
100,map,O
100,leading,O
100,to,O
100,a,O
100,legendary,O
100,treasure,O
100,The,O
100,journey,O
100,changed,O
100,the,O
100,squirrel,B-ANIMAL
100,forever,O
100,filling,O
100,its,O
100,heart,O
100,with,O
100,joy,O
101,A,O
101,curious,O
101,butterfly,B-ANIMAL
101,stumbled,O
101,upon,O
101,a,O
101,hidden,O
101,cave,O
101,It,O
101,had,O
101,to,O
101,solve,O
101,a,O
101,puzzle,O
101,to,O
101,continue,O
101,its,O
101,journey,O
101,At,O
101,last,O
101,the,O
101,butterfly,B-ANIMAL
101,found,O
101,what,O
101,it,O
101,had,O
101,been,O
101,searching,O
101,for,O
101,all,O
101,along,O
102,One,O
102,evening,O
102,a,O
102,squirrel,B-ANIMAL
102,found,O
102,itself,O
102,in,O
102,an,O
102,enchanted,O
102,garden,O
102,An,O
102,unexpected,O
102,friend,O
102,a,O
102,talking,O
102,bird,O
102,guided,O
102,the,O
102,squirrel,B-ANIMAL
102,along,O
102,the,O
102,way,O
102,The,O
102,journey,O
102,changed,O
102,the,O
102,squirrel,B-ANIMAL
102,forever,O
102,filling,O
102,its,O
102,heart,O
102,with,O
102,joy,O
103,Long,O
103,ago,O
103,a,O
103,sheep,B-ANIMAL
103,set,O
103,off,O
103,on,O
103,a,O
103,grand,O
103,adventure,O
103,A,O
103,hidden,O
103,passage,O
103,led,O
103,the,O
103,sheep,B-ANIMAL
103,into,O
103,a,O
103,secret,O
103,underground,O
103,world,O
103,The,O
103,sheep,B-ANIMAL
103,knew,O
103,it,O
103,would,O
103,return,O
103,one,O
103,day,O
103,for,O
103,another,O
103,grand,O
103,adventure,O
104,A,O
104,lonely,O
104,cow,B-ANIMAL
104,roamed,O
104,the,O
104,vast,O
104,plains,O
104,in,O
104,search,O
104,of,O
104,something,O
104,special,O
104,The,O
104,path,O
104,was,O
104,blocked,O
104,by,O
104,a,O
104,giant,O
104,boulder,O
104,but,O
104,a,O
104,kind,O
104,cow,B-ANIMAL
104,helped,O
104,move,O
104,it,O
104,As,O
104,the,O
104,sun,O
104,set,O
104,the,O
104,cow,B-ANIMAL
104,smiled,O
104,knowing,O
104,its,O
104,adventure,O
104,was,O
104,only,O
104,the,O
104,beginning,O
105,A,O
105,cat,B-ANIMAL
105,in,O
105,the,O
105,desert,O
105,uncovered,O
105,a,O
105,long-lost,O
105,relic,O
105,The,O
105,path,O
105,was,O
105,blocked,O
105,by,O
105,a,O
105,giant,O
105,boulder,O
105,but,O
105,a,O
105,kind,O
105,cat,B-ANIMAL
105,helped,O
105,move,O
105,it,O
105,As,O
105,the,O
105,sun,O
105,set,O
105,the,O
105,cat,B-ANIMAL
105,smiled,O
105,knowing,O
105,its,O
105,adventure,O
105,was,O
105,only,O
105,the,O
105,beginning,O
106,Long,O
106,ago,O
106,a,O
106,squirrel,B-ANIMAL
106,set,O
106,off,O
106,on,O
106,a,O
106,grand,O
106,adventure,O
106,The,O
106,path,O
106,was,O
106,blocked,O
106,by,O
106,a,O
106,giant,O
106,boulder,O
106,but,O
106,a,O
106,kind,O
106,squirrel,B-ANIMAL
106,helped,O
106,move,O
106,it,O
106,Having,O
106,learned,O
106,an,O
106,important,O
106,lesson,O
106,the,O
106,squirrel,B-ANIMAL
106,shared,O
106,its,O
106,story,O
106,with,O
106,others,O
107,A,O
107,curious,O
107,dog,B-ANIMAL
107,stumbled,O
107,upon,O
107,a,O
107,hidden,O
107,cave,O
107,It,O
107,met,O
107,a,O
107,wise,O
107,old,O
107,dog,B-ANIMAL
107,who,O
107,shared,O
107,a,O
107,mysterious,O
107,riddle,O
107,A,O
107,newfound,O
107,friendship,O
107,made,O
107,the,O
107,adventure,O
107,truly,O
107,special,O
108,In,O
108,a,O
108,quiet,O
108,village,O
108,a,O
108,cow,B-ANIMAL
108,discovered,O
108,an,O
108,ancient,O
108,secret,O
108,A,O
108,magical,O
108,pond,O
108,reflected,O
108,the,O
108,cow's,O
108,deepest,O
108,dreams,O
108,At,O
108,last,O
108,the,O
108,cow,B-ANIMAL
108,found,O
108,what,O
108,it,O
108,had,O
108,been,O
108,searching,O
108,for,O
108,all,O
108,along,O
109,One,O
109,evening,O
109,a,O
109,dog,B-ANIMAL
109,found,O
109,itself,O
109,in,O
109,an,O
109,enchanted,O
109,garden,O
109,It,O
109,had,O
109,to,O
109,solve,O
109,a,O
109,puzzle,O
109,to,O
109,continue,O
109,its,O
109,journey,O
109,A,O
109,newfound,O
109,friendship,O
109,made,O
109,the,O
109,adventure,O
109,truly,O
109,special,O
110,A,O
110,elephant,B-ANIMAL
110,in,O
110,the,O
110,desert,O
110,uncovered,O
110,a,O
110,long-lost,O
110,relic,O
110,A,O
110,sudden,O
110,storm,O
110,forced,O
110,it,O
110,to,O
110,seek,O
110,shelter,O
110,in,O
110,a,O
110,hidden,O
110,cavern,O
110,With,O
110,the,O
110,mystery,O
110,solved,O
110,the,O
110,elephant,B-ANIMAL
110,could,O
110,finally,O
110,rest,O
111,Deep,O
111,in,O
111,the,O
111,jungle,O
111,a,O
111,chicken,B-ANIMAL
111,heard,O
111,a,O
111,strange,O
111,sound,O
111,It,O
111,met,O
111,a,O
111,wise,O
111,old,O
111,chicken,B-ANIMAL
111,who,O
111,shared,O
111,a,O
111,mysterious,O
111,riddle,O
111,As,O
111,the,O
111,sun,O
111,set,O
111,the,O
111,chicken,B-ANIMAL
111,smiled,O
111,knowing,O
111,its,O
111,adventure,O
111,was,O
111,only,O
111,the,O
111,beginning,O
112,Long,O
112,ago,O
112,a,O
112,butterfly,B-ANIMAL
112,set,O
112,off,O
112,on,O
112,a,O
112,grand,O
112,adventure,O
112,The,O
112,butterfly,B-ANIMAL
112,discovered,O
112,an,O
112,ancient,O
112,book,O
112,filled,O
112,with,O
112,forgotten,O
112,wisdom,O
112,The,O
112,enchanted,O
112,land,O
112,bid,O
112,the,O
112,butterfly,B-ANIMAL
112,farewell,O
112,as,O
112,it,O
112,continued,O
112,its,O
112,journey,O
113,A,O
113,curious,O
113,spider,B-ANIMAL
113,stumbled,O
113,upon,O
113,a,O
113,hidden,O
113,cave,O
113,A,O
113,mischievous,O
113,creature,O
113,tried,O
113,to,O
113,trick,O
113,the,O
113,spider,B-ANIMAL
113,out,O
113,of,O
113,its,O
113,findings,O
113,As,O
113,the,O
113,sun,O
113,set,O
113,the,O
113,spider,B-ANIMAL
113,smiled,O
113,knowing,O
113,its,O
113,adventure,O
113,was,O
113,only,O
113,the,O
113,beginning,O
114,Under,O
114,the,O
114,bright,O
114,moon,O
114,a,O
114,spider,B-ANIMAL
114,felt,O
114,a,O
114,strange,O
114,pull,O
114,towards,O
114,the,O
114,river,O
114,It,O
114,had,O
114,to,O
114,solve,O
114,a,O
114,puzzle,O
114,to,O
114,continue,O
114,its,O
114,journey,O
114,A,O
114,newfound,O
114,friendship,O
114,made,O
114,the,O
114,adventure,O
114,truly,O
114,special,O
115,A,O
115,cat,B-ANIMAL
115,in,O
115,the,O
115,meadow,O
115,noticed,O
115,something,O
115,glowing,O
115,in,O
115,the,O
115,distance,O
115,It,O
115,had,O
115,to,O
115,solve,O
115,a,O
115,puzzle,O
115,to,O
115,continue,O
115,its,O
115,journey,O
115,As,O
115,the,O
115,sun,O
115,set,O
115,the,O
115,cat,B-ANIMAL
115,smiled,O
115,knowing,O
115,its,O
115,adventure,O
115,was,O
115,only,O
115,the,O
115,beginning,O
116,Long,O
116,ago,O
116,a,O
116,chicken,B-ANIMAL
116,set,O
116,off,O
116,on,O
116,a,O
116,grand,O
116,adventure,O
116,A,O
116,mischievous,O
116,creature,O
116,tried,O
116,to,O
116,trick,O
116,the,O
116,chicken,B-ANIMAL
116,out,O
116,of,O
116,its,O
116,findings,O
116,The,O
116,journey,O
116,changed,O
116,the,O
116,chicken,B-ANIMAL
116,forever,O
116,filling,O
116,its,O
116,heart,O
116,with,O
116,joy,O
117,A,O
117,squirrel,B-ANIMAL
117,in,O
117,the,O
117,meadow,O
117,noticed,O
117,something,O
117,glowing,O
117,in,O
117,the,O
117,distance,O
117,The,O
117,squirrel,B-ANIMAL
117,discovered,O
117,an,O
117,ancient,O
117,book,O
117,filled,O
117,with,O
117,forgotten,O
117,wisdom,O
117,The,O
117,enchanted,O
117,land,O
117,bid,O
117,the,O
117,squirrel,B-ANIMAL
117,farewell,O
117,as,O
117,it,O
117,continued,O
117,its,O
117,journey,O
118,Deep,O
118,in,O
118,the,O
118,jungle,O
118,a,O
118,squirrel,B-ANIMAL
118,heard,O
118,a,O
118,strange,O
118,sound,O
118,A,O
118,hidden,O
118,passage,O
118,led,O
118,the,O
118,squirrel,B-ANIMAL
118,into,O
118,a,O
118,secret,O
118,underground,O
118,world,O
118,The,O
118,enchanted,O
118,land,O
118,bid,O
118,the,O
118,squirrel,B-ANIMAL
118,farewell,O
118,as,O
118,it,O
118,continued,O
118,its,O
118,journey,O
119,One,O
